"NAME","variable","percent"
"Aloha CDP, Oregon","B02001_008",4.34545057186567
"Aloha CDP, Oregon","White",59.7909229984702
"Aloha CDP, Oregon","Black",3.76629999271509
"Aloha CDP, Oregon","Native",0.65017848036716
"Aloha CDP, Oregon","Asian",9.7126101843083
"Aloha CDP, Oregon","HIPI",0.129307204778903
"Aloha CDP, Oregon","Hispanic",22.5868725868726
"Banks city, Oregon","B02001_008",3.13981042654028
"Banks city, Oregon","White",88.803317535545
"Banks city, Oregon","Black",0.177725118483412
"Banks city, Oregon","Native",0.414691943127962
"Banks city, Oregon","Asian",2.01421800947867
"Banks city, Oregon","HIPI",0
"Banks city, Oregon","Hispanic",6.39810426540284
"Barlow city, Oregon","B02001_008",9.94152046783626
"Barlow city, Oregon","White",47.3684210526316
"Barlow city, Oregon","Black",0
"Barlow city, Oregon","Native",0
"Barlow city, Oregon","Asian",0
"Barlow city, Oregon","HIPI",0
"Barlow city, Oregon","Hispanic",42.6900584795322
"Beavercreek CDP, Oregon","B02001_008",4.26375805651958
"Beavercreek CDP, Oregon","White",93.9018344075359
"Beavercreek CDP, Oregon","Black",0
"Beavercreek CDP, Oregon","Native",0
"Beavercreek CDP, Oregon","Asian",0.941993058998513
"Beavercreek CDP, Oregon","HIPI",0
"Beavercreek CDP, Oregon","Hispanic",0.892414476945959
"Beaverton city, Oregon","B02001_008",4.53064881673958
"Beaverton city, Oregon","White",65.3855478838349
"Beaverton city, Oregon","Black",1.93749011753544
"Beaverton city, Oregon","Native",0.319401254414168
"Beaverton city, Oregon","Asian",11.2876192484056
"Beaverton city, Oregon","HIPI",0.392136193538186
"Beaverton city, Oregon","Hispanic",16.6858166868708
"Bethany CDP, Oregon","B02001_008",5.52609667382445
"Bethany CDP, Oregon","White",54.3187694465139
"Bethany CDP, Oregon","Black",2.04215785091371
"Bethany CDP, Oregon","Native",0
"Bethany CDP, Oregon","Asian",33.5597528375477
"Bethany CDP, Oregon","HIPI",0.315526534905123
"Bethany CDP, Oregon","Hispanic",4.57075244313949
"Bull Mountain CDP, Oregon","B02001_008",3.93432465923172
"Bull Mountain CDP, Oregon","White",76.6522098306485
"Bull Mountain CDP, Oregon","Black",0.0722841800908715
"Bull Mountain CDP, Oregon","Native",0
"Bull Mountain CDP, Oregon","Asian",11.9268897149938
"Bull Mountain CDP, Oregon","HIPI",1.05328376703841
"Bull Mountain CDP, Oregon","Hispanic",6.59851301115242
"Canby city, Oregon","B02001_008",3.27564177024045
"Canby city, Oregon","White",74.8054361714485
"Canby city, Oregon","Black",0.0755023812289465
"Canby city, Oregon","Native",0.174236264374492
"Canby city, Oregon","Asian",2.22441630851435
"Canby city, Oregon","HIPI",0
"Canby city, Oregon","Hispanic",20.054594029504
"Cedar Hills CDP, Oregon","B02001_008",1.97910264290104
"Cedar Hills CDP, Oregon","White",80.6883835279656
"Cedar Hills CDP, Oregon","Black",0.799016594960049
"Cedar Hills CDP, Oregon","Native",0
"Cedar Hills CDP, Oregon","Asian",4.68346650276583
"Cedar Hills CDP, Oregon","HIPI",0
"Cedar Hills CDP, Oregon","Hispanic",11.8131530424093
"Cedar Mill CDP, Oregon","B02001_008",4.9834302507347
"Cedar Mill CDP, Oregon","White",73.2758081660727
"Cedar Mill CDP, Oregon","Black",1.25054711436253
"Cedar Mill CDP, Oregon","Native",0
"Cedar Mill CDP, Oregon","Asian",16.5760020008754
"Cedar Mill CDP, Oregon","HIPI",0.193834802726193
"Cedar Mill CDP, Oregon","Hispanic",3.43900456449697
"Cornelius city, Oregon","B02001_008",6.6089371783351
"Cornelius city, Oregon","White",41.5979086675925
"Cornelius city, Oregon","Black",0.261416550935381
"Cornelius city, Oregon","Native",0.334939955885957
"Cornelius city, Oregon","Asian",1.75639245159709
"Cornelius city, Oregon","HIPI",0
"Cornelius city, Oregon","Hispanic",51.6706151458214
"Damascus city, Oregon","B02001_008",4.04906843755765
"Damascus city, Oregon","White",87.4469655045195
"Damascus city, Oregon","Black",0.839328537170264
"Damascus city, Oregon","Native",1.56797638812027
"Damascus city, Oregon","Asian",2.26895406751522
"Damascus city, Oregon","HIPI",0.147574248293673
"Damascus city, Oregon","Hispanic",5.1743220807969
"Durham city, Oregon","B02001_008",7.26887791107975
"Durham city, Oregon","White",72.9004940014114
"Durham city, Oregon","Black",2.82286520818631
"Durham city, Oregon","Native",0.211714890613973
"Durham city, Oregon","Asian",3.10515172900494
"Durham city, Oregon","HIPI",3.45800988002823
"Durham city, Oregon","Hispanic",12.2088920254058
"Estacada city, Oregon","B02001_008",3.93313667649951
"Estacada city, Oregon","White",87.2828580793183
"Estacada city, Oregon","Black",0
"Estacada city, Oregon","Native",0
"Estacada city, Oregon","Asian",0.163880694854146
"Estacada city, Oregon","HIPI",0
"Estacada city, Oregon","Hispanic",8.65290068829892
"Fairview city, Oregon","B02001_008",3.91752577319588
"Fairview city, Oregon","White",75.1709169831796
"Fairview city, Oregon","Black",4.60119370591427
"Fairview city, Oregon","Native",2.64785675529029
"Fairview city, Oregon","Asian",2.49593054801953
"Fairview city, Oregon","HIPI",0
"Fairview city, Oregon","Hispanic",13.1850244167119
"Forest Grove city, Oregon","B02001_008",5.61299215990351
"Forest Grove city, Oregon","White",68.8420780563453
"Forest Grove city, Oregon","Black",0.499698457827173
"Forest Grove city, Oregon","Native",0
"Forest Grove city, Oregon","Asian",3.48496596881192
"Forest Grove city, Oregon","HIPI",0.0904626518480227
"Forest Grove city, Oregon","Hispanic",22.2968898078746
"Garden Home-Whitford CDP, Oregon","B02001_008",4.32363694166269
"Garden Home-Whitford CDP, Oregon","White",87.6808138610714
"Garden Home-Whitford CDP, Oregon","Black",0.858369098712446
"Garden Home-Whitford CDP, Oregon","Native",0.397393101255762
"Garden Home-Whitford CDP, Oregon","Asian",2.11413129868065
"Garden Home-Whitford CDP, Oregon","HIPI",0
"Garden Home-Whitford CDP, Oregon","Hispanic",4.73692576696869
"Gaston city, Oregon","B02001_008",6.45161290322581
"Gaston city, Oregon","White",83.1541218637993
"Gaston city, Oregon","Black",0
"Gaston city, Oregon","Native",0.896057347670251
"Gaston city, Oregon","Asian",1.0752688172043
"Gaston city, Oregon","HIPI",0
"Gaston city, Oregon","Hispanic",8.42293906810036
"Gladstone city, Oregon","B02001_008",3.20675105485232
"Gladstone city, Oregon","White",82.5063291139241
"Gladstone city, Oregon","Black",0.919831223628692
"Gladstone city, Oregon","Native",0.261603375527426
"Gladstone city, Oregon","Asian",2.81856540084388
"Gladstone city, Oregon","HIPI",0.00843881856540084
"Gladstone city, Oregon","Hispanic",11.2236286919831
"Government Camp CDP, Oregon","B02001_008",0
"Government Camp CDP, Oregon","White",94.2148760330578
"Government Camp CDP, Oregon","Black",5.78512396694215
"Government Camp CDP, Oregon","Native",0
"Government Camp CDP, Oregon","Asian",0
"Government Camp CDP, Oregon","HIPI",0
"Government Camp CDP, Oregon","Hispanic",0
"Gresham city, Oregon","B02001_008",5.79506006797405
"Gresham city, Oregon","White",65.6549317533305
"Gresham city, Oregon","Black",4.92266589120518
"Gresham city, Oregon","Native",0.687919158139619
"Gresham city, Oregon","Asian",4.082077752131
"Gresham city, Oregon","HIPI",0.662474327983861
"Gresham city, Oregon","Hispanic",19.4262190799876
"Happy Valley city, Oregon","B02001_008",6.30078974476365
"Happy Valley city, Oregon","White",70.024035710198
"Happy Valley city, Oregon","Black",0.806913128075999
"Happy Valley city, Oregon","Native",0.303307771546297
"Happy Valley city, Oregon","Asian",18.3815955133341
"Happy Valley city, Oregon","HIPI",0.228911525695319
"Happy Valley city, Oregon","Hispanic",4.86436992102552
"Hillsboro city, Oregon","B02001_008",6.51689195914873
"Hillsboro city, Oregon","White",59.4164957894527
"Hillsboro city, Oregon","Black",1.49608807310227
"Hillsboro city, Oregon","Native",0.297624972626466
"Hillsboro city, Oregon","Asian",10.7304254344926
"Hillsboro city, Oregon","HIPI",0.519599450538512
"Hillsboro city, Oregon","Hispanic",22.7200334454819
"Jennings Lodge CDP, Oregon","B02001_008",3.92131486993659
"Jennings Lodge CDP, Oregon","White",78.4780639316682
"Jennings Lodge CDP, Oregon","Black",0.68590656140805
"Jennings Lodge CDP, Oregon","Native",1.79888701954187
"Jennings Lodge CDP, Oregon","Asian",2.58832664682283
"Jennings Lodge CDP, Oregon","HIPI",0.310599197618739
"Jennings Lodge CDP, Oregon","Hispanic",13.381648764074
"Johnson City city, Oregon","B02001_008",0.731261425959781
"Johnson City city, Oregon","White",79.7074954296161
"Johnson City city, Oregon","Black",0.36563071297989
"Johnson City city, Oregon","Native",0
"Johnson City city, Oregon","Asian",1.46252285191956
"Johnson City city, Oregon","HIPI",0
"Johnson City city, Oregon","Hispanic",17.7330895795247
"King City city, Oregon","B02001_008",1.16699083078633
"King City city, Oregon","White",92.1367046401778
"King City city, Oregon","Black",0
"King City city, Oregon","Native",0.861350375104196
"King City city, Oregon","Asian",2.695193109197
"King City city, Oregon","HIPI",0
"King City city, Oregon","Hispanic",3.13976104473465
"Lake Oswego city, Oregon","B02001_008",3.36004203336398
"Lake Oswego city, Oregon","White",86.0002627085249
"Lake Oswego city, Oregon","Black",0.409825298830947
"Lake Oswego city, Oregon","Native",0.131354262445816
"Lake Oswego city, Oregon","Asian",6.16051490870879
"Lake Oswego city, Oregon","HIPI",0.0551687902272429
"Lake Oswego city, Oregon","Hispanic",4.17706554577696
"Maywood Park city, Oregon","B02001_008",10.223642172524
"Maywood Park city, Oregon","White",79.2332268370607
"Maywood Park city, Oregon","Black",1.2779552715655
"Maywood Park city, Oregon","Native",0.851970181043664
"Maywood Park city, Oregon","Asian",1.17145899893504
"Maywood Park city, Oregon","HIPI",0.425985090521832
"Maywood Park city, Oregon","Hispanic",11.6080937167199
"Metzger CDP, Oregon","B02001_008",4.83992941769599
"Metzger CDP, Oregon","White",74.2374590370557
"Metzger CDP, Oregon","Black",4.66347365767583
"Metzger CDP, Oregon","Native",0
"Metzger CDP, Oregon","Asian",6.04991177211999
"Metzger CDP, Oregon","HIPI",2.74766826317116
"Metzger CDP, Oregon","Hispanic",8.59591630955382
"Milwaukie city, Oregon","B02001_008",3.36191445041903
"Milwaukie city, Oregon","White",84.4111805454634
"Milwaukie city, Oregon","Black",1.60829336821198
"Milwaukie city, Oregon","Native",0.508646998982706
"Milwaukie city, Oregon","Asian",3.17298842222545
"Milwaukie city, Oregon","HIPI",0.116262171196047
"Milwaukie city, Oregon","Hispanic",7.51828707067771
"Molalla city, Oregon","B02001_008",1.29694372392015
"Molalla city, Oregon","White",81.6623435209203
"Molalla city, Oregon","Black",0.0338333145370475
"Molalla city, Oregon","Native",0.733055148302695
"Molalla city, Oregon","Asian",1.02627720762377
"Molalla city, Oregon","HIPI",0
"Molalla city, Oregon","Hispanic",15.2475470846961
"Mulino CDP, Oregon","B02001_008",6.47121916338935
"Mulino CDP, Oregon","White",84.3046120843761
"Mulino CDP, Oregon","Black",0
"Mulino CDP, Oregon","Native",0
"Mulino CDP, Oregon","Asian",1.39435109045406
"Mulino CDP, Oregon","HIPI",0
"Mulino CDP, Oregon","Hispanic",7.82981766178048
"North Plains city, Oregon","B02001_008",4.58494208494209
"North Plains city, Oregon","White",80.3571428571429
"North Plains city, Oregon","Black",0
"North Plains city, Oregon","Native",2.31660231660232
"North Plains city, Oregon","Asian",2.02702702702703
"North Plains city, Oregon","HIPI",0
"North Plains city, Oregon","Hispanic",11.4864864864865
"Oak Grove CDP, Oregon","B02001_008",2.62345679012346
"Oak Grove CDP, Oregon","White",86.2535612535612
"Oak Grove CDP, Oregon","Black",1.92307692307692
"Oak Grove CDP, Oregon","Native",0.148385565052232
"Oak Grove CDP, Oregon","Asian",0.81315289648623
"Oak Grove CDP, Oregon","HIPI",0.219610636277303
"Oak Grove CDP, Oregon","Hispanic",7.94753086419753
"Oak Hills CDP, Oregon","B02001_008",5.52320602842953
"Oak Hills CDP, Oregon","White",71.5961637266655
"Oak Hills CDP, Oregon","Black",2.37198150368214
"Oak Hills CDP, Oregon","Native",0.11132043158075
"Oak Hills CDP, Oregon","Asian",13.932180167837
"Oak Hills CDP, Oregon","HIPI",0.282582634012673
"Oak Hills CDP, Oregon","Hispanic",6.62784723411543
"Oatfield CDP, Oregon","B02001_008",4.02442613301942
"Oatfield CDP, Oregon","White",86.631842260153
"Oatfield CDP, Oregon","Black",1.61859917598587
"Oatfield CDP, Oregon","Native",0.367863449087699
"Oatfield CDP, Oregon","Asian",1.97174808711006
"Oatfield CDP, Oregon","HIPI",0.242789876397881
"Oatfield CDP, Oregon","Hispanic",6.01824602707475
"Oregon City city, Oregon","B02001_008",3.76244401973928
"Oregon City city, Oregon","White",85.7118407165473
"Oregon City city, Oregon","Black",0.861454203154862
"Oregon City city, Oregon","Native",1.10106398151582
"Oregon City city, Oregon","Asian",1.21801637333485
"Oregon City city, Oregon","HIPI",0.162592349602077
"Oregon City city, Oregon","Hispanic",7.91853267535727
"Portland city, Oregon","B02001_008",5.19893198235869
"Portland city, Oregon","White",71.5529923991563
"Portland city, Oregon","Black",5.55826803246593
"Portland city, Oregon","Native",0.504681842572137
"Portland city, Oregon","Asian",7.49094811541938
"Portland city, Oregon","HIPI",0.615383127963918
"Portland city, Oregon","Hispanic",9.6746800217213
"Raleigh Hills CDP, Oregon","B02001_008",1.85246443929871
"Raleigh Hills CDP, Oregon","White",84.4690704598081
"Raleigh Hills CDP, Oregon","Black",2.48097915977506
"Raleigh Hills CDP, Oregon","Native",0
"Raleigh Hills CDP, Oregon","Asian",8.66688719814753
"Raleigh Hills CDP, Oregon","HIPI",0.330797221303341
"Raleigh Hills CDP, Oregon","Hispanic",2.46443929870989
"Rivergrove city, Oregon","B02001_008",6.16438356164384
"Rivergrove city, Oregon","White",76.4840182648402
"Rivergrove city, Oregon","Black",0
"Rivergrove city, Oregon","Native",0.91324200913242
"Rivergrove city, Oregon","Asian",10.5022831050228
"Rivergrove city, Oregon","HIPI",0
"Rivergrove city, Oregon","Hispanic",6.39269406392694
"Rockcreek CDP, Oregon","B02001_008",3.65515771526002
"Rockcreek CDP, Oregon","White",72.7408354646206
"Rockcreek CDP, Oregon","Black",1.88618925831202
"Rockcreek CDP, Oregon","Native",0.245098039215686
"Rockcreek CDP, Oregon","Asian",8.64236999147485
"Rockcreek CDP, Oregon","HIPI",0
"Rockcreek CDP, Oregon","Hispanic",12.3401534526854
"Sandy city, Oregon","B02001_008",2.7003568328672
"Sandy city, Oregon","White",87.2118815700646
"Sandy city, Oregon","Black",0.40505352493008
"Sandy city, Oregon","Native",0.424341788021989
"Sandy city, Oregon","Asian",1.18622818015238
"Sandy city, Oregon","HIPI",0
"Sandy city, Oregon","Hispanic",8.07213810396374
"Sherwood city, Oregon","B02001_008",4.30793567097284
"Sherwood city, Oregon","White",82.6997099920907
"Sherwood city, Oregon","Black",0.0843659372528342
"Sherwood city, Oregon","Native",0.437648299499077
"Sherwood city, Oregon","Asian",4.41866596361719
"Sherwood city, Oregon","HIPI",0.606380174004746
"Sherwood city, Oregon","Hispanic",7.68257316108621
"Stafford CDP, Oregon","B02001_008",2.77634961439589
"Stafford CDP, Oregon","White",79.2287917737789
"Stafford CDP, Oregon","Black",0
"Stafford CDP, Oregon","Native",0
"Stafford CDP, Oregon","Asian",6.52956298200514
"Stafford CDP, Oregon","HIPI",0
"Stafford CDP, Oregon","Hispanic",11.4652956298201
"Tigard city, Oregon","B02001_008",5.17652155079056
"Tigard city, Oregon","White",74.3517041762656
"Tigard city, Oregon","Black",1.87843345738083
"Tigard city, Oregon","Native",0.334731328883376
"Tigard city, Oregon","Asian",6.80292200760037
"Tigard city, Oregon","HIPI",0.574950282552622
"Tigard city, Oregon","Hispanic",11.5403548152086
"Troutdale city, Oregon","B02001_008",4.02177199879044
"Troutdale city, Oregon","White",76.4499546416692
"Troutdale city, Oregon","Black",3.10250982763834
"Troutdale city, Oregon","Native",0.477774417901421
"Troutdale city, Oregon","Asian",6.09615966132446
"Troutdale city, Oregon","HIPI",0
"Troutdale city, Oregon","Hispanic",10.2933172059268
"Tualatin city, Oregon","B02001_008",2.75310834813499
"Tualatin city, Oregon","White",73.6271462403789
"Tualatin city, Oregon","Black",1.32104795737123
"Tualatin city, Oregon","Native",0.62907045589106
"Tualatin city, Oregon","Asian",3.36367673179396
"Tualatin city, Oregon","HIPI",0.377442273534636
"Tualatin city, Oregon","Hispanic",18.1246299585554
"West Haven-Sylvan CDP, Oregon","B02001_008",4.87024966178822
"West Haven-Sylvan CDP, Oregon","White",83.7289386299348
"West Haven-Sylvan CDP, Oregon","Black",0.946992989792153
"West Haven-Sylvan CDP, Oregon","Native",0.172180543598573
"West Haven-Sylvan CDP, Oregon","Asian",6.70274259008732
"West Haven-Sylvan CDP, Oregon","HIPI",0
"West Haven-Sylvan CDP, Oregon","Hispanic",4.27991636945025
"West Linn city, Oregon","B02001_008",2.91136346315067
"West Linn city, Oregon","White",85.7251733861748
"West Linn city, Oregon","Black",1.13558417803521
"West Linn city, Oregon","Native",0.381068516119198
"West Linn city, Oregon","Asian",5.38830881792546
"West Linn city, Oregon","HIPI",0.133373980641719
"West Linn city, Oregon","Hispanic",4.64141452633183
"West Slope CDP, Oregon","B02001_008",4.64052287581699
"West Slope CDP, Oregon","White",78.6666666666667
"West Slope CDP, Oregon","Black",5.71241830065359
"West Slope CDP, Oregon","Native",0
"West Slope CDP, Oregon","Asian",3.04575163398693
"West Slope CDP, Oregon","HIPI",1.28104575163399
"West Slope CDP, Oregon","Hispanic",7.12418300653595
"Wilsonville city, Oregon","B02001_008",4.23122765196663
"Wilsonville city, Oregon","White",75.2910974603466
"Wilsonville city, Oregon","Black",0.926010818740259
"Wilsonville city, Oregon","Native",1.27441092876135
"Wilsonville city, Oregon","Asian",3.90574860181535
"Wilsonville city, Oregon","HIPI",1.21481617309984
"Wilsonville city, Oregon","Hispanic",13.6792885303016
"Wood Village city, Oregon","B02001_008",5.73073073073073
"Wood Village city, Oregon","White",47.022022022022
"Wood Village city, Oregon","Black",1.87687687687688
"Wood Village city, Oregon","Native",2.02702702702703
"Wood Village city, Oregon","Asian",3.3033033033033
"Wood Village city, Oregon","HIPI",2.8028028028028
"Wood Village city, Oregon","Hispanic",38.5885885885886
